date,product_sku,price,store,is_promo_item,member_promo,quantity
1/8/2020,sku042,4338241,storeA016,TRUE,TRUE,6
11/21/2019,sku043,2377608.75,storeA028,TRUE,TRUE,12
12/13/2019,sku044,2805095.4,storeA006,TRUE,FALSE,11
12/27/2019,sku045,2020099.79,storeA022,TRUE,FALSE,19
11/3/2019,sku046,610394.82,storeA016,TRUE,TRUE,7
1/4/2020,sku047,3797631.03,storeA011,FALSE,TRUE,20
1/25/2020,sku048,3015233.32,storeA024,FALSE,TRUE,3
11/18/2019,sku049,4169350.35,storeA015,TRUE,,19
12/3/2019,sku050,764132.99,storeA013,FALSE,FALSE,1
1/20/2020,sku051,3191496.05,storeA016,FALSE,FALSE,2
,sku021,842410.55,storeA014,TRUE,FALSE,1
11/20/2019,sku022,2345381.56,storeA018,TRUE,FALSE,7
12/30/2019,sku023,627465.36,storeA022,TRUE,TRUE,13
,sku024,4371829.93,storeA022,TRUE,FALSE,9
1/30/2020,sku025,3227174.9,storeA023,TRUE,TRUE,9
12/11/2019,sku026,2520424.01,storeA025,FALSE,FALSE,16
11/1/2019,sku027,3325981,storeA008,FALSE,FALSE,17
11/10/2019,sku028,550784.41,storeA022,FALSE,FALSE,14
12/13/2019,sku029,4649707.07,,,TRUE,
12/19/2019,sku030,3786928.31,storeA008,FALSE,FALSE,5
1/21/2020,sku031,4699387.9,storeA010,FALSE,TRUE,17
12/8/2019,,,storeA003,FALSE,TRUE,11
11/15/2019,sku033,2261431.92,storeA025,FALSE,TRUE,6
12/10/2019,sku034,1515978.58,storeA020,FALSE,TRUE,2
12/30/2019,sku035,1992569.57,storeA023,FALSE,FALSE,20
11/21/2019,sku036,227577.86,storeA015,TRUE,TRUE,20
12/22/2019,sku037,3356102.97,storeA018,FALSE,TRUE,19
12/15/2019,sku038,2879690.23,storeA013,TRUE,FALSE,16
11/13/2019,sku039,4836440.09,storeA002,FALSE,TRUE,20
11/2/2019,sku040,3972145.84,storeA017,TRUE,TRUE,18
12/11/2019,sku041,4948274.89,storeA018,TRUE,TRUE,15
11/27/2019,sku042,2885009.3,storeA025,FALSE,FALSE,10
1/9/2020,sku043,3066458.58,storeA018,TRUE,FALSE,14
11/27/2019,sku044,1789535.59,storeA016,TRUE,FALSE,1
11/27/2019,sku045,589148.21,storeA021,TRUE,TRUE,10
12/12/2019,sku046,1457421.85,storeA027,TRUE,TRUE,6
11/14/2019,sku047,966847.33,storeA001,FALSE,TRUE,15
12/6/2019,sku048,3487747.12,storeA005,TRUE,TRUE,15
12/6/2019,,,storeA026,FALSE,TRUE,19
1/23/2020,sku050,3315489.87,storeA022,TRUE,FALSE,19
12/18/2019,sku051,4596323.92,storeA002,FALSE,TRUE,20
1/4/2020,sku021,2598206.87,storeA017,TRUE,TRUE,20
12/16/2019,sku022,4766882.62,storeA014,FALSE,FALSE,16
12/29/2019,sku023,3045915.88,,,TRUE,
12/9/2019,sku024,2738784.99,storeA024,FALSE,TRUE,12
11/12/2019,sku025,1187415.75,storeA015,FALSE,TRUE,15
11/8/2019,sku026,2435850.49,storeA010,TRUE,FALSE,16
1/11/2020,sku027,3396179.15,,,TRUE,
1/3/2020,,,storeA014,FALSE,FALSE,13
12/1/2019,sku029,3760014.29,storeA013,FALSE,TRUE,9
1/7/2020,sku030,3950298.01,storeA028,TRUE,FALSE,5
1/1/2020,sku031,3197891.81,storeA025,TRUE,,7
1/26/2020,sku032,2271763.95,storeA016,FALSE,TRUE,13
12/3/2019,sku033,4775344,storeA015,TRUE,TRUE,7
12/2/2019,sku034,4611193.84,storeA028,FALSE,FALSE,10
12/24/2019,sku035,1502053.48,storeA007,TRUE,FALSE,1
11/27/2019,sku036,923450.26,storeA023,FALSE,,15
12/15/2019,sku037,4510681.23,storeA027,FALSE,TRUE,9
12/26/2019,sku038,3684328.49,storeA005,FALSE,FALSE,13
12/3/2019,sku039,1351817.47,storeA003,TRUE,,7
1/7/2020,sku040,4161915.15,storeA015,FALSE,FALSE,4
12/8/2019,sku041,784810.11,storeA023,FALSE,TRUE,14
1/6/2020,sku042,1197564.33,storeA022,TRUE,FALSE,2
12/2/2019,sku043,4685860.75,storeA005,TRUE,TRUE,8
1/15/2020,sku044,3386773.8,storeA009,FALSE,TRUE,19
1/21/2020,sku045,1407797.43,storeA009,FALSE,TRUE,8
11/1/2019,sku046,2466952.77,storeA009,FALSE,TRUE,6
11/22/2019,sku047,4803670.83,storeA026,TRUE,TRUE,4
1/2/2020,sku048,2403503.44,storeA012,TRUE,TRUE,6
12/29/2019,sku049,602792.58,storeA027,TRUE,FALSE,7
1/7/2020,sku050,4542481.6,storeA003,TRUE,FALSE,14
12/8/2019,sku051,2692722.36,storeA001,TRUE,TRUE,15
12/4/2019,sku021,1004109.34,storeA009,FALSE,FALSE,9
11/25/2019,sku022,3104238.43,storeA020,TRUE,TRUE,12
12/24/2019,sku023,4587731.43,storeA010,FALSE,TRUE,19
1/14/2020,sku024,2539258.58,storeA024,FALSE,FALSE,18
11/30/2019,sku025,1461746.91,storeA025,FALSE,TRUE,19
12/8/2019,sku026,3492992.19,storeA008,FALSE,TRUE,10
1/15/2020,sku027,4202208.92,storeA014,TRUE,FALSE,14
11/19/2019,sku028,2160160.73,storeA011,FALSE,TRUE,15
11/27/2019,sku029,4755330.21,storeA019,FALSE,,18
1/12/2020,sku030,3840069.1,storeA002,FALSE,TRUE,1
11/23/2019,sku031,333727.79,storeA023,TRUE,FALSE,3
1/22/2020,sku032,3205774.57,storeA007,FALSE,TRUE,19
1/7/2020,sku033,4196956.32,storeA009,FALSE,FALSE,16
11/18/2019,sku034,3496223.35,storeA015,TRUE,FALSE,10
1/10/2020,sku035,845117.06,storeA024,FALSE,FALSE,1
,sku036,2704787.13,storeA005,TRUE,TRUE,18
1/5/2020,sku037,4360015.11,storeA009,TRUE,TRUE,14
1/23/2020,,,,,TRUE,
11/29/2019,sku039,2824203.37,storeA002,FALSE,FALSE,9
11/20/2019,sku040,4542139.68,storeA003,FALSE,FALSE,5
1/21/2020,sku041,4951289.05,storeA024,FALSE,TRUE,20
1/27/2020,sku042,4645471.23,storeA014,TRUE,TRUE,2
1/6/2020,,,storeA003,TRUE,TRUE,15
12/11/2019,sku044,3353669.13,storeA017,FALSE,FALSE,5
1/5/2020,sku045,759872.1,storeA016,FALSE,TRUE,9
1/26/2020,sku046,378168.78,storeA002,TRUE,TRUE,19
1/4/2020,sku047,3047136.01,storeA009,TRUE,TRUE,11
1/20/2020,sku048,4225164.52,storeA018,FALSE,FALSE,5
12/14/2019,sku049,1008933.95,storeA019,FALSE,TRUE,9
1/5/2020,sku050,1474188.9,storeA006,TRUE,TRUE,16
1/3/2020,sku051,3345887.17,storeA011,TRUE,TRUE,7
12/18/2019,sku021,4651406.08,storeA021,TRUE,TRUE,3
12/14/2019,sku022,3322414.07,storeA002,FALSE,FALSE,1
12/15/2019,sku023,842051.46,storeA024,TRUE,,17
12/7/2019,sku024,1104612.27,storeA004,FALSE,TRUE,14
1/19/2020,sku025,3687131.05,storeA025,FALSE,FALSE,16
11/19/2019,sku026,491681.79,storeA023,TRUE,TRUE,14
1/3/2020,sku027,3994540.2,storeA025,FALSE,TRUE,19
1/17/2020,sku028,2361116.59,storeA021,FALSE,FALSE,17
12/26/2019,sku029,3930606.58,storeA022,FALSE,TRUE,6
1/21/2020,sku030,1662411.94,storeA005,TRUE,FALSE,6
12/24/2019,sku031,4036870.23,storeA013,FALSE,TRUE,11
11/17/2019,sku032,4229584.93,storeA002,FALSE,TRUE,14
11/10/2019,sku033,3217964.06,storeA001,TRUE,TRUE,11
12/29/2019,sku034,1951942.68,storeA001,FALSE,TRUE,3
11/29/2019,sku035,3972058.08,storeA017,FALSE,TRUE,19
11/12/2019,sku036,4329816.63,storeA001,FALSE,TRUE,18
12/17/2019,sku037,4339901.3,storeA013,FALSE,TRUE,12
12/5/2019,sku038,3195006.34,storeA025,TRUE,FALSE,12
1/22/2020,sku039,3785893.29,storeA011,FALSE,FALSE,3
1/16/2020,sku040,1529561.48,storeA015,TRUE,FALSE,8
1/16/2020,sku041,4837686.69,storeA015,FALSE,FALSE,1
11/27/2019,sku042,1495900.21,storeA021,TRUE,FALSE,13
11/12/2019,sku043,4993761.4,storeA027,TRUE,FALSE,10
11/5/2019,sku044,2498869.46,storeA007,TRUE,FALSE,6
1/18/2020,sku045,4383226.27,storeA016,TRUE,FALSE,13
12/19/2019,sku046,3015637.09,storeA007,FALSE,FALSE,13
1/15/2020,sku047,2820516.07,storeA007,TRUE,FALSE,4
12/18/2019,sku048,601495.67,storeA013,TRUE,TRUE,5
12/4/2019,sku049,4155610.33,storeA005,TRUE,FALSE,20
1/21/2020,sku050,1137426.47,storeA019,TRUE,FALSE,7
12/18/2019,sku051,914057.36,storeA017,FALSE,FALSE,19
12/8/2019,sku021,4910560.51,storeA013,FALSE,FALSE,7
12/13/2019,sku022,4346969.97,storeA020,FALSE,FALSE,16
1/19/2020,sku023,3024764.96,storeA018,TRUE,FALSE,17
12/20/2019,sku024,1051134.32,storeA028,TRUE,TRUE,8
1/5/2020,sku025,1761196.02,storeA023,TRUE,TRUE,13
1/1/2020,sku026,864817.82,storeA017,FALSE,,12
11/6/2019,sku027,802231.83,storeA003,FALSE,FALSE,18
11/29/2019,sku028,4545772.13,storeA013,FALSE,,20
1/21/2020,sku029,2370777.04,storeA005,TRUE,TRUE,11
11/23/2019,sku030,831789.38,storeA004,FALSE,TRUE,4
1/4/2020,sku031,203996.04,storeA020,TRUE,TRUE,2
1/30/2020,sku032,3855006.64,storeA010,TRUE,TRUE,6
12/23/2019,sku033,1447261.56,storeA021,TRUE,TRUE,15
11/18/2019,sku034,3346049.32,storeA002,TRUE,FALSE,8
12/26/2019,sku035,2882618.81,storeA024,FALSE,TRUE,15
11/10/2019,sku036,3505304.24,storeA008,FALSE,FALSE,12
12/20/2019,sku037,4624641.87,storeA008,FALSE,TRUE,10
12/31/2019,sku038,488439.24,storeA018,TRUE,FALSE,1
1/11/2020,sku039,1460669.86,storeA011,FALSE,FALSE,14
12/29/2019,sku040,2183247.84,storeA006,TRUE,FALSE,9
11/1/2019,sku041,1919694.86,storeA007,TRUE,TRUE,6
1/27/2020,sku042,4612683.24,storeA006,FALSE,FALSE,5
1/11/2020,sku043,2688045.86,storeA010,TRUE,TRUE,5
11/27/2019,sku044,2137053.19,storeA003,FALSE,TRUE,3
11/12/2019,sku045,2856239.21,storeA006,TRUE,FALSE,12
1/26/2020,sku046,4544419.27,storeA008,FALSE,TRUE,8
11/22/2019,sku047,1870941.03,storeA011,TRUE,FALSE,9
1/3/2020,sku048,2633367.63,storeA023,FALSE,FALSE,13
11/16/2019,sku049,744732.55,storeA025,FALSE,FALSE,2
11/21/2019,sku050,3145889.29,storeA011,FALSE,TRUE,12
12/16/2019,sku051,297859.11,storeA021,FALSE,FALSE,19
11/9/2019,sku021,1772870.27,storeA005,TRUE,TRUE,14
12/9/2019,sku022,3890320.97,storeA020,TRUE,FALSE,9
12/18/2019,sku023,3848178.99,storeA019,TRUE,FALSE,13
11/8/2019,sku024,1457784.38,storeA025,FALSE,,6
11/16/2019,sku025,3363897.95,storeA007,TRUE,,9
1/12/2020,sku026,211423.2,storeA023,TRUE,TRUE,20
12/18/2019,sku027,592366.52,storeA019,TRUE,TRUE,9
11/22/2019,sku028,2054186.56,storeA020,TRUE,TRUE,6
12/6/2019,sku029,1551477.16,storeA010,TRUE,FALSE,6
1/17/2020,sku030,1879624.38,storeA025,FALSE,FALSE,20
12/1/2019,sku031,3511207.64,storeA007,TRUE,TRUE,16
12/5/2019,sku032,824020.1,,,FALSE,
1/20/2020,sku033,1792662.11,storeA026,FALSE,TRUE,1
12/21/2019,sku034,620716.35,storeA003,FALSE,FALSE,13
12/2/2019,sku035,4408931.05,storeA023,TRUE,TRUE,12
11/18/2019,sku036,4272588.54,storeA010,FALSE,TRUE,8
1/25/2020,sku037,1507147.44,storeA002,TRUE,TRUE,12
12/13/2019,sku038,3031090.14,storeA025,TRUE,FALSE,15
1/10/2020,sku039,4224772.95,storeA003,TRUE,FALSE,18
1/29/2020,sku040,119736.91,storeA025,TRUE,TRUE,12
11/24/2019,sku041,4465860.97,storeA028,TRUE,TRUE,18
1/24/2020,sku042,679739.17,storeA027,FALSE,TRUE,11
11/20/2019,sku043,1838147.97,storeA021,FALSE,FALSE,2
12/4/2019,sku044,517090.38,storeA017,TRUE,TRUE,3
11/25/2019,sku045,4169757.51,storeA003,TRUE,FALSE,8
12/31/2019,sku046,3246335.66,storeA012,FALSE,FALSE,13
1/15/2020,sku047,3055091.22,storeA005,FALSE,FALSE,17
12/24/2019,sku048,287644.02,storeA007,FALSE,TRUE,18
11/8/2019,sku049,4371725.14,storeA021,TRUE,,1
11/30/2019,sku050,4826543.81,storeA009,TRUE,TRUE,13
12/2/2019,sku051,575365.86,storeA001,TRUE,FALSE,14
12/2/2019,sku021,4625295.21,storeA002,TRUE,TRUE,8
1/4/2020,sku022,3378624.3,storeA027,FALSE,FALSE,15
12/29/2019,sku023,4033698.62,storeA012,TRUE,FALSE,18
1/11/2020,sku024,4633348.95,storeA010,TRUE,,5
12/6/2019,sku025,2633797.01,storeA002,TRUE,FALSE,7
1/20/2020,sku026,3410676.92,storeA022,TRUE,TRUE,14
11/20/2019,sku027,1230619.95,storeA001,FALSE,,14
12/2/2019,sku028,2792823.21,storeA021,FALSE,FALSE,10
1/9/2020,sku029,3040513.07,storeA005,TRUE,TRUE,1
12/16/2019,sku030,209195.55,storeA028,FALSE,FALSE,10
11/22/2019,sku031,4611379,storeA003,FALSE,FALSE,16
1/10/2020,sku032,1922832.91,storeA012,TRUE,FALSE,14
1/29/2020,sku033,183803.25,storeA004,FALSE,TRUE,19
11/15/2019,sku034,1856447.98,storeA010,FALSE,FALSE,18
12/9/2019,sku035,1746815.38,storeA004,TRUE,TRUE,3
12/8/2019,sku036,4846925.66,storeA014,FALSE,TRUE,14
12/2/2019,sku037,3127347.88,storeA012,FALSE,,20
12/2/2019,sku038,4600069.18,storeA002,FALSE,TRUE,2
1/2/2020,,,storeA021,TRUE,TRUE,6
11/16/2019,sku040,2130356,,,TRUE,
12/1/2019,sku041,865748.38,storeA001,TRUE,FALSE,2
1/15/2020,sku042,2466752.43,storeA001,TRUE,FALSE,3
1/5/2020,sku043,3745182.03,storeA004,FALSE,FALSE,9
11/10/2019,sku044,1531508.12,storeA011,FALSE,TRUE,8
1/29/2020,sku045,3142468.5,storeA007,FALSE,FALSE,5
12/14/2019,sku046,4662251.63,storeA004,TRUE,,19
11/12/2019,sku047,2550994.43,storeA012,TRUE,TRUE,12
11/16/2019,sku048,2976514.12,storeA013,FALSE,FALSE,10
12/23/2019,sku049,2017516.88,storeA011,TRUE,FALSE,4
1/21/2020,sku050,1107099.43,storeA024,FALSE,TRUE,17
11/19/2019,sku051,2823488.16,storeA019,TRUE,FALSE,11
11/18/2019,sku021,3521129.1,storeA014,FALSE,FALSE,4
1/12/2020,sku022,4103356.81,storeA018,FALSE,FALSE,1
1/13/2020,sku023,1054179.27,storeA014,TRUE,TRUE,17
1/14/2020,sku024,3007420.71,storeA017,TRUE,TRUE,20
11/3/2019,sku025,2214562.89,storeA026,FALSE,FALSE,5
12/23/2019,sku026,1455218.47,storeA018,TRUE,FALSE,13
11/25/2019,sku027,774882.37,storeA026,TRUE,TRUE,18
1/27/2020,sku028,3443176.93,storeA027,TRUE,FALSE,11
1/4/2020,sku029,2170407.68,storeA015,FALSE,TRUE,1
,sku030,4953800.43,storeA004,FALSE,FALSE,9
12/7/2019,sku031,2822554.75,storeA026,TRUE,TRUE,10
1/16/2020,sku032,3497872.3,storeA011,FALSE,FALSE,18
1/11/2020,sku033,4099215.44,storeA017,FALSE,TRUE,7
11/15/2019,,,storeA005,TRUE,TRUE,11
11/29/2019,,,storeA019,FALSE,FALSE,10
1/23/2020,sku036,2731440.54,storeA020,FALSE,FALSE,19
11/4/2019,sku037,3068586.39,storeA020,TRUE,FALSE,14
12/20/2019,sku038,534477.99,storeA028,FALSE,FALSE,2
12/20/2019,sku039,4827127.28,storeA002,TRUE,FALSE,3
11/22/2019,sku040,2451508.65,storeA026,FALSE,TRUE,4
1/17/2020,sku041,1550220.27,storeA016,FALSE,FALSE,1
1/23/2020,sku042,2530117.63,storeA011,FALSE,TRUE,4
1/14/2020,sku043,4435631.23,storeA026,FALSE,FALSE,17
1/5/2020,sku044,155547.06,storeA019,FALSE,FALSE,19
1/10/2020,sku045,1359564.71,storeA008,FALSE,FALSE,7
12/4/2019,sku046,4677860.8,storeA024,FALSE,TRUE,20
1/11/2020,sku047,3779825.53,storeA019,FALSE,FALSE,16
12/27/2019,sku048,1263873.57,storeA014,TRUE,TRUE,16
11/7/2019,sku049,3574557.1,storeA007,FALSE,FALSE,13
12/7/2019,sku050,518373.33,storeA001,FALSE,TRUE,6
11/9/2019,sku051,3161352.41,storeA021,TRUE,TRUE,11
11/11/2019,sku021,3100269.53,storeA007,FALSE,TRUE,9
1/1/2020,sku022,786840.28,storeA001,TRUE,TRUE,18
12/19/2019,sku023,2100332,storeA019,TRUE,TRUE,15
11/14/2019,sku024,3216491.52,storeA003,TRUE,TRUE,15
11/18/2019,sku025,2592794.15,storeA027,FALSE,FALSE,11
11/14/2019,sku026,1961247.63,storeA002,TRUE,TRUE,14
11/12/2019,sku027,4924518.73,storeA015,FALSE,FALSE,15
12/15/2019,sku028,277322.61,storeA009,TRUE,TRUE,2
12/25/2019,sku029,2204658.25,storeA008,TRUE,FALSE,9
12/19/2019,sku030,4504584.6,storeA024,TRUE,FALSE,9
1/30/2020,sku031,1798173.07,storeA009,FALSE,TRUE,15
11/6/2019,sku032,806873.98,storeA026,FALSE,FALSE,15
11/10/2019,sku033,931706.48,storeA024,FALSE,TRUE,4
1/2/2020,sku034,198301.35,storeA018,TRUE,FALSE,15
11/13/2019,sku035,3678059.79,storeA003,FALSE,FALSE,14
1/25/2020,sku036,4824519.9,storeA003,TRUE,FALSE,17
1/13/2020,sku037,3186717.05,storeA023,FALSE,TRUE,17
11/19/2019,sku038,4402370.78,storeA010,TRUE,FALSE,5
11/20/2019,sku039,1607266.67,storeA011,FALSE,FALSE,20
12/19/2019,sku040,323209.06,storeA014,TRUE,TRUE,3
1/2/2020,sku041,3330049.58,storeA024,TRUE,FALSE,1
12/24/2019,sku042,368312.56,storeA019,FALSE,TRUE,17
11/6/2019,sku043,1337338.72,storeA023,FALSE,FALSE,6
11/16/2019,sku044,2953202.97,storeA016,FALSE,FALSE,19
1/12/2020,sku045,380058.04,storeA016,TRUE,FALSE,4
1/1/2020,sku046,652996.94,storeA019,TRUE,FALSE,9
12/15/2019,sku047,4456660.3,storeA014,FALSE,FALSE,8
12/7/2019,sku048,2316023.11,storeA011,FALSE,TRUE,4
12/3/2019,sku049,605268.59,storeA013,FALSE,FALSE,11
1/22/2020,sku050,4372612.88,storeA016,TRUE,FALSE,12
11/30/2019,sku051,3567744.63,storeA023,FALSE,FALSE,5
11/16/2019,sku021,1149555.8,storeA028,TRUE,FALSE,19
12/16/2019,sku022,2050122.93,storeA007,TRUE,TRUE,15
12/21/2019,sku023,4840191.65,,,FALSE,
11/25/2019,sku024,4323444.96,storeA002,FALSE,TRUE,2
11/17/2019,sku025,887836.57,storeA003,TRUE,FALSE,2
11/27/2019,sku026,695567.03,storeA006,FALSE,TRUE,12
11/30/2019,sku027,2508713.68,storeA008,FALSE,TRUE,19
1/3/2020,sku028,1142215.32,storeA017,TRUE,TRUE,19
1/2/2020,sku029,1094052.92,storeA016,TRUE,TRUE,15
1/25/2020,sku030,1253769.68,storeA012,FALSE,FALSE,7
1/20/2020,sku031,4517033.92,storeA010,TRUE,TRUE,15
1/10/2020,sku032,3805683.51,storeA007,FALSE,FALSE,19
,sku033,4686294.34,storeA016,FALSE,FALSE,13
1/18/2020,sku034,3974006.58,storeA023,FALSE,,16
11/21/2019,sku035,974105.68,storeA010,FALSE,TRUE,7
11/8/2019,sku036,3811074.89,storeA008,FALSE,TRUE,20
11/1/2019,sku037,2279210.57,storeA015,TRUE,TRUE,7
11/6/2019,sku038,1514811.76,storeA001,TRUE,TRUE,9
1/7/2020,sku039,4241100.45,storeA003,FALSE,FALSE,1
11/4/2019,sku040,4256559.51,storeA021,TRUE,FALSE,1
11/6/2019,sku041,3593314.79,storeA005,TRUE,FALSE,1
1/15/2020,sku042,4361145.71,storeA014,TRUE,TRUE,18
1/6/2020,sku043,2983100.68,,,FALSE,
1/30/2020,sku044,3667742.99,storeA008,TRUE,TRUE,17
1/6/2020,sku045,1202082.69,storeA008,TRUE,FALSE,4
11/19/2019,sku046,4798031.84,storeA009,FALSE,TRUE,19
11/19/2019,sku047,4996010.71,storeA027,TRUE,TRUE,13
1/18/2020,sku048,3127879.82,storeA011,TRUE,TRUE,7
12/1/2019,sku049,4911691.46,storeA019,TRUE,TRUE,12
11/22/2019,sku050,3054999.29,storeA005,TRUE,TRUE,11
12/18/2019,sku051,3737188.95,storeA002,TRUE,,10
1/25/2020,sku021,3498238.8,storeA016,FALSE,FALSE,4
1/24/2020,sku022,1485147.93,storeA023,FALSE,FALSE,7
12/22/2019,sku023,1749793.8,storeA005,FALSE,TRUE,15
12/21/2019,sku024,384821.38,storeA003,FALSE,FALSE,4
1/15/2020,,,storeA027,TRUE,FALSE,18
1/1/2020,sku026,2696843.17,storeA007,FALSE,,12
12/7/2019,sku027,2155549.44,storeA006,FALSE,TRUE,17
1/24/2020,sku028,3865181.38,storeA021,TRUE,TRUE,7
1/7/2020,sku029,4791977.73,storeA004,FALSE,TRUE,7
11/12/2019,sku030,4845397.94,storeA024,FALSE,TRUE,16
12/7/2019,,,storeA001,FALSE,FALSE,11
,sku032,1348928.35,storeA024,FALSE,TRUE,10
11/10/2019,sku033,3965061.9,storeA008,TRUE,TRUE,8
11/25/2019,sku034,3844317.19,storeA001,FALSE,FALSE,19
11/6/2019,sku035,311255.62,storeA018,TRUE,FALSE,13
12/28/2019,sku036,206342.4,storeA006,TRUE,FALSE,20
11/29/2019,sku037,2843676.51,storeA006,TRUE,TRUE,7
11/14/2019,sku038,2392900.48,storeA019,TRUE,TRUE,12
11/18/2019,sku039,2987909,storeA022,TRUE,TRUE,17
12/2/2019,sku040,3586780.07,storeA019,FALSE,TRUE,19
12/8/2019,sku041,3234879.45,storeA010,TRUE,FALSE,8
11/27/2019,sku042,272791.43,storeA002,TRUE,FALSE,5
11/27/2019,sku043,4142787.27,,,,
,sku044,136057.97,storeA008,FALSE,FALSE,12
1/27/2020,sku045,4990948.1,storeA019,TRUE,TRUE,19
1/26/2020,sku046,3060868.74,,,,
12/23/2019,sku047,2450062.84,storeA006,FALSE,TRUE,16
12/18/2019,sku048,704374,storeA002,FALSE,FALSE,13
11/25/2019,sku049,3976528.36,storeA002,FALSE,FALSE,3
11/10/2019,sku050,2385348.95,storeA022,FALSE,TRUE,16
11/2/2019,sku051,264421.18,storeA004,TRUE,FALSE,2
1/21/2020,sku021,657449.25,storeA017,FALSE,TRUE,14
11/9/2019,sku022,506448.2,storeA012,FALSE,TRUE,14
12/17/2019,sku023,537614.17,storeA016,FALSE,TRUE,15
12/16/2019,sku024,2824648.17,storeA015,TRUE,TRUE,13
12/16/2019,sku025,2105881.91,storeA008,FALSE,TRUE,5
11/9/2019,sku026,4800299.72,storeA001,TRUE,TRUE,2
12/27/2019,sku027,3227808.83,storeA003,TRUE,TRUE,5
12/30/2019,sku028,3150895.51,storeA022,TRUE,FALSE,3
1/11/2020,sku029,3635851.06,storeA004,FALSE,FALSE,5
1/28/2020,sku030,4339333.57,storeA005,TRUE,TRUE,7
12/6/2019,sku031,4759541.61,storeA023,FALSE,FALSE,6
11/25/2019,sku032,3308461.99,storeA019,FALSE,FALSE,3
1/5/2020,sku033,2181984.75,storeA013,TRUE,FALSE,2
12/1/2019,sku034,878016.03,storeA023,TRUE,FALSE,17
1/7/2020,sku035,4767781.87,storeA009,TRUE,FALSE,18
12/19/2019,sku036,970434.73,storeA008,TRUE,TRUE,11
12/23/2019,sku037,1515800.5,storeA002,FALSE,FALSE,15
11/1/2019,sku038,181585.04,storeA012,TRUE,TRUE,2
1/14/2020,sku039,2381058.76,storeA014,TRUE,FALSE,3
12/21/2019,sku040,4203101.47,storeA014,FALSE,TRUE,11
1/25/2020,sku041,493489.65,storeA024,TRUE,TRUE,4
1/28/2020,sku042,3604323.55,storeA008,FALSE,TRUE,6
12/27/2019,sku043,4339406.76,storeA016,FALSE,TRUE,12
1/28/2020,,,storeA014,FALSE,TRUE,12
12/23/2019,,,storeA002,FALSE,FALSE,7
11/25/2019,,,storeA002,FALSE,TRUE,13
12/14/2019,sku047,2260395.22,storeA002,TRUE,FALSE,17
12/23/2019,sku048,4088673.09,storeA018,TRUE,FALSE,12
12/22/2019,sku049,3599907.88,storeA016,FALSE,TRUE,18
12/28/2019,sku050,419919.33,storeA019,FALSE,TRUE,13
11/4/2019,sku051,650248.36,storeA006,FALSE,TRUE,14
12/3/2019,sku021,4181494.52,storeA001,TRUE,TRUE,19
1/23/2020,sku022,4090150.27,storeA028,TRUE,TRUE,18
11/17/2019,sku023,3458228.45,storeA015,FALSE,TRUE,18
1/9/2020,sku024,3747730.47,storeA021,TRUE,FALSE,11
11/14/2019,sku025,1981474.65,storeA018,FALSE,FALSE,9
12/9/2019,sku026,4431373.58,storeA024,FALSE,FALSE,1
12/23/2019,sku027,2736116.78,storeA023,TRUE,TRUE,15
1/26/2020,sku028,1054212.34,storeA025,TRUE,FALSE,16
11/28/2019,sku029,2886471.82,storeA015,TRUE,FALSE,10
11/24/2019,sku030,3997290.7,storeA022,TRUE,TRUE,4
1/18/2020,sku031,3776497.01,storeA015,TRUE,FALSE,18
11/21/2019,sku032,3785858.31,,,TRUE,
11/6/2019,sku033,1818385.16,storeA025,TRUE,TRUE,16
1/16/2020,sku034,1829977.48,storeA022,FALSE,FALSE,18
12/9/2019,sku035,448872.89,storeA018,TRUE,FALSE,18
1/12/2020,sku036,418937.58,storeA014,TRUE,TRUE,10
12/27/2019,sku037,1649045.33,storeA022,FALSE,FALSE,7
1/29/2020,sku038,1670301.71,storeA005,FALSE,FALSE,7
12/15/2019,sku039,2582248.4,storeA012,TRUE,,16
11/18/2019,sku040,4043243.46,storeA021,FALSE,FALSE,6
1/14/2020,sku041,2046899.4,storeA007,FALSE,TRUE,13
1/28/2020,sku042,337705.84,storeA010,FALSE,FALSE,13
11/12/2019,sku043,4486872.05,storeA011,TRUE,TRUE,17
12/13/2019,sku044,561492.95,storeA022,FALSE,FALSE,15
11/21/2019,sku045,2266653.26,storeA007,FALSE,FALSE,8
12/6/2019,sku046,1577405.86,storeA016,TRUE,TRUE,14
1/8/2020,sku047,1028284.01,storeA022,TRUE,TRUE,6
11/24/2019,sku048,4749005.55,storeA001,TRUE,TRUE,11
1/21/2020,,,storeA008,TRUE,FALSE,8
11/8/2019,sku050,310205.28,storeA001,TRUE,TRUE,15
11/26/2019,sku051,3387012.91,storeA002,TRUE,TRUE,13
1/1/2020,sku021,3970132.31,storeA013,FALSE,FALSE,10
1/25/2020,sku022,2511055.42,storeA003,FALSE,FALSE,16
1/17/2020,sku023,4737631.84,storeA020,FALSE,TRUE,8
1/9/2020,sku024,3909339.42,storeA021,FALSE,,15
11/3/2019,sku025,4893436.82,storeA024,FALSE,FALSE,8
11/1/2019,sku026,2007885.63,storeA008,TRUE,TRUE,3
11/26/2019,sku027,4159930.54,storeA004,TRUE,TRUE,7
1/21/2020,sku028,4229588.39,storeA012,TRUE,TRUE,3
12/12/2019,sku029,2634761.39,,,FALSE,
12/30/2019,sku030,3644527.03,storeA022,TRUE,TRUE,20
